,contractor_id,plan_name,primary_trade,ladder_use,scaffolds,confined_space,aerial_lift,cpr_training,excavation,fall_protection,investigation_prgm,fatality_2017,fatality_2018,restricted_day_17,restricted_day_18,lost_days_17,lost_days_18,recordable_17,recordable_18,work_hours_17,work_hours_18,emr_17,emr_18,flame_spark_activity,hoisting_rigging_eq,live_electrical_component,electrical_component,safety_health_program,safety_manager,emp_involvement_plan,emp_performance_evalution,osha_citation,fatality_2019,restricted_day_19,lost_days_19,recordable_19,dart_17,dart_18,dart_19,days_away_cases_17,days_away_cases_18,days_away_cases_19,fatal_19_mis,lost_days_19_mis,restricted_mis,recordable_mis,fatal_18_mis,fatal_17_mis
17101,17102,> $1M,Low-Voltage Electrical Distribution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17102,17103,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,368.0,368.0,69.0,208.0,7.0,13.0,1761575.0,1748571.0,0.74,0.66,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,459.0,372.0,12.0,4.0,8.0,9.0,,,,1,1,1,1,1,1
17103,17104,> $1M,,,,,,,,,,on,on,on,on,on,on,on,on,on,on,on,on,,,,,,,,,,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17104,17105,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17105,17106,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17106,17107,> $500k to $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17107,17108,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,yes,yes,yes,yes,yes,yes,yes,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17108,17109,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17109,17110,> $1M,,yes,na,na,na,na,na,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,40000.0,40000.0,on,on,na,na,na,na,yes,no,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17110,17111,> $1M,,yes,yes,na,yes,na,na,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,na,yes,yes,yes,no,yes,no,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17111,17112,> $1M,,,,,,,,,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32110.0,62400.0,0.82,0.81,,,,,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17112,17113,> $1M,Division 1 - General Requirements,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,142.0,340.0,3.0,8.0,574081.0,750578.0,0.93,0.92,yes,yes,yes,yes,yes,yes,yes,no,no,0.0,116.0,416.0,8.0,1.0,5.0,6.0,,,,1,1,1,1,1,1
17113,17114,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,yes,yes,yes,yes,yes,yes,yes,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17114,17115,> $1M,,yes,na,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,160997.0,207443.0,0.977,0.979,yes,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1,1,1,1,1,1
17115,17116,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,yes,yes,yes,yes,yes,yes,yes,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17116,17117,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17117,17118,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169446.0,160312.0,0.94,0.88,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17118,17119,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66391.0,72560.0,0.89,0.82,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17119,17120,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140966.0,167239.0,0.86,0.85,yes,yes,yes,yes,yes,yes,no,yes,no,0.0,5.0,1.0,3.0,0.0,0.0,1.0,,,,1,1,1,1,1,1
17120,17121,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,63135.0,91951.0,0.47,0.48,yes,yes,yes,yes,yes,no,no,yes,no,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17121,17122,> $1M,Engineering Type Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17122,17123,$500K or less,Division 26 - Electrical,,,,,,,,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on,on,0.99,1.03,,,,,no,,no,no,no,0.0,0.0,0.0,0.0,on,on,on,,,,1,1,1,1,1,1
17123,17124,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17124,17125,$500K or less,,yes,na,na,yes,yes,na,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,4950.0,5000.0,on,on,na,na,na,na,yes,no,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17125,17126,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17126,17127,> $1M,Division 33 - Utilities,na,na,na,na,yes,na,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,36000.0,42000.0,on,on,na,na,na,na,yes,yes,yes,no,,0.0,on,1.0,on,,,,0.0,0.0,1.0,1,1,1,1,1,1
17127,17128,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,on,on,1.0,3.0,on,on,345600.0,414720.0,on,on,yes,yes,yes,yes,yes,yes,yes,yes,,0.0,on,2.0,on,,,,1.0,3.0,2.0,1,1,1,1,1,1
17128,17129,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,358.0,5.0,17.0,on,on,13.0,,,,1,1,1,1,1,1
17129,17130,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17130,17131,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17131,17132,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,yes,yes,yes,yes,yes,yes,yes,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17132,17133,> $500k to $1M,General Contractor,yes,na,na,na,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,10250.0,1.0,1.0,na,na,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17133,17134,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17134,17135,> $1M,Screening Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17135,17136,$500K or less,,na,na,na,na,na,na,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,1.0,1.0,na,na,na,na,no,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17136,17137,> $1M,,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85534.0,85222.0,0.69,0.68,na,na,na,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17137,17138,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17138,17139,$500K or less,,,,,,,,,no,,,,,,,,,,,,,,,,,no,no,no,no,,,,,,,,,,,,0,0,0,0,0,0
17139,17140,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17140,17141,> $1M,,na,na,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,7500.0,0.91,0.94,yes,yes,yes,yes,yes,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17141,17142,> $1M,Division 33 - Utilities,yes,na,yes,yes,yes,yes,yes,yes,0.0,0.0,395.0,395.0,0.0,0.0,10.0,13.0,865797.0,798471.0,0.88,0.57,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,14.0,4.0,6.0,0.0,,,,1,1,1,1,1,1
17142,17143,> $1M,Division 7 - Thermal and Moisture Protection,,,,,,,,yes,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,26738.0,44485.0,0.83,0.77,,,,,yes,no,yes,yes,yes,0.0,0.0,14.0,4.0,0.0,2.0,3.0,,,,1,1,1,1,1,1
17143,17144,> $1M,,,,,,,,,,on,on,on,on,on,on,on,on,on,on,on,on,,,,,,,,,,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17144,17145,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17145,17146,> $1M,,na,yes,yes,yes,na,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,na,yes,yes,yes,yes,no,yes,yes,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17146,17147,> $1M,Division 31 - Earthwork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17147,17148,> $1M,,yes,na,yes,na,yes,yes,yes,yes,0.0,0.0,19.0,19.0,3.0,1.0,6.0,3.0,205435.0,289742.0,0.82,0.81,na,na,no,na,yes,yes,yes,yes,yes,0.0,0.0,0.0,1.0,3.0,1.0,0.0,,,,1,1,1,1,1,1
17148,17149,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17149,17150,> $1M,,yes,na,na,na,yes,na,yes,yes,0.0,0.0,67.0,67.0,0.0,69.0,1.0,6.0,612961.0,662470.0,0.52,0.55,na,yes,na,na,yes,yes,yes,yes,no,0.0,50.0,28.0,3.0,1.0,4.0,2.0,,,,1,1,1,1,1,1
17150,17151,> $1M,Division 26 - Electrical,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89200.0,240704.0,0.73,0.9,yes,yes,yes,yes,yes,yes,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17151,17152,$500K or less,,na,na,na,no,na,na,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,1.0,1.0,na,na,na,na,no,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17152,17153,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17153,17154,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,2.0,3.0,5.0,6.0,4144823.0,5367206.0,0.57,0.55,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,1.0,4.0,10.0,2.0,3.0,5.0,,,,1,1,1,1,1,1
17154,17155,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,on,0.0,on,on,on,145.0,on,1.0,on,66417.0,on,1.38,yes,yes,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,1.0,on,0.0,0.0,,,,1,1,1,1,1,1
17155,17156,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17156,17157,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17157,17158,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17158,17159,> $1M,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21639.0,36709.0,0.97,0.9,,,,,,,,,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17159,17160,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,1.0,0.0,on,on,1937.0,1674.0,on,on,15836995.0,17606921.0,on,on,yes,yes,yes,yes,yes,yes,yes,yes,,0.0,on,2306.0,on,,,,55.0,37.0,51.0,1,1,1,1,1,1
17160,17161,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17161,17162,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17162,17163,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17163,17164,> $1M,,no,na,na,na,na,na,no,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26366.0,37844.0,0.95,0.95,na,na,na,no,no,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17164,17165,$500K or less,,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,18252.0,14196.0,on,on,na,na,na,yes,yes,no,yes,no,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17165,17166,> $1M,,,,,,,,,yes,0.0,0.0,0.0,0.0,38.0,4.0,9.0,2.0,337677.0,384871.0,1.08,1.18,,,,,yes,yes,no,yes,no,0.0,0.0,85.0,5.0,5.0,1.0,4.0,,,,1,1,1,1,1,1
17166,17167,> $1M,,na,na,na,na,na,na,no,yes,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,54592.0,48570.0,1.0,1.0,na,na,no,yes,yes,no,no,yes,no,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1,1,1,1,1,1
17167,17168,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17168,17169,> $1M,,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,0.0,0.0,107.0,182.0,2.0,2.0,41428.0,40631.0,0.823,0.84,yes,yes,na,yes,yes,no,yes,no,no,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,,,1,1,1,1,1,1
17169,17170,> $1M,,yes,no,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62400.0,52000.0,1.16,1.4,na,na,yes,yes,no,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17170,17171,$500K or less,,na,na,na,yes,na,na,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3605.0,4145.0,on,on,na,yes,na,na,no,no,no,no,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17171,17172,$500K or less,,,,,,,,,,on,on,on,on,on,on,on,on,on,on,on,on,,,,,,,,,no,0.0,0.0,0.0,0.0,on,on,0.0,,,,1,1,1,1,1,1
17172,17173,> $1M,,yes,na,yes,yes,yes,yes,yes,yes,0.0,0.0,7.0,7.0,8.0,0.0,3.0,2.0,62908.0,51410.0,0.94,0.98,yes,yes,na,yes,yes,no,yes,yes,no,0.0,0.0,3.0,3.0,2.0,2.0,2.0,,,,1,1,1,1,1,1
17173,17174,> $1M,,yes,na,na,na,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7834.0,11345.0,1.0,1.0,na,na,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17174,17175,> $500k to $1M,,na,na,na,na,no,na,no,yes,on,on,on,on,on,on,on,on,on,on,on,on,na,na,no,yes,yes,no,no,yes,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17175,17176,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17176,17177,> $1M,Division 28 - Electronic Safety and Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17177,17178,$500K or less,,yes,na,na,na,yes,na,no,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4785.0,4682.0,0.863,0.868,na,na,yes,no,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17178,17179,$500K or less,,,,,,,,,,on,on,on,on,on,on,on,on,on,on,on,on,,,,,,,,,,0.0,162.0,28.0,0.0,on,on,2.0,,,,1,1,1,1,1,1
17179,17180,> $1M,Division 1 - General Requirements,yes,na,yes,na,na,na,no,yes,0.0,0.0,on,on,0.0,0.0,on,on,22880.0,22880.0,on,on,yes,na,na,na,yes,no,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17180,17181,> $500k to $1M,,yes,na,na,yes,yes,na,yes,no,0.0,0.0,on,on,0.0,0.0,on,on,13500.0,13000.0,on,on,yes,na,na,yes,yes,no,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17181,17182,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17182,17183,$500K or less,,,,,,,,,,0.0,0.0,on,on,0.0,0.0,on,on,10750.0,10750.0,on,on,,,,,,,,,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17183,17184,> $1M,,na,na,na,na,na,na,no,yes,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,98800.0,150670.0,0.78,0.83,na,na,yes,yes,yes,no,no,no,no,0.0,0.0,112.0,2.0,0.0,2.0,2.0,,,,1,1,1,1,1,1
17184,17185,$500K or less,,,,,,,,,,on,on,on,on,on,on,on,on,on,on,on,on,,,,,,,,,,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17185,17186,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17186,17187,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17187,17188,> $1M,,yes,na,na,yes,na,na,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,99840.0,92160.0,on,on,yes,na,yes,yes,yes,yes,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17188,17189,> $1M,"Division 23 - Heating, Ventilating, and Air Conditioning (HVAC)",yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,311.0,311.0,0.0,1.0,8.0,10.0,1354445.0,1620281.0,0.74,0.63,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,214.0,0.0,6.0,7.0,9.0,6.0,,,,1,1,1,1,1,1
17189,17190,> $1M,,yes,yes,no,yes,na,na,yes,yes,0.0,0.0,on,on,18.0,0.0,on,on,68000.0,70528.0,on,on,yes,na,na,na,yes,no,yes,no,,0.0,on,0.0,on,,,,2.0,0.0,0.0,1,1,1,1,1,1
17190,17191,> $1M,,,,,,,,,,on,on,on,on,on,on,on,on,on,on,on,on,,,,,,,,,,on,on,on,2.0,on,on,on,,,,1,1,1,1,1,1
17191,17192,> $1M,,yes,yes,no,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22233.0,35008.0,0.92,0.92,yes,yes,no,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17192,17193,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,19.0,3.0,6.0,229795.0,246688.0,0.84,0.9,yes,yes,na,yes,yes,yes,yes,yes,no,0.0,18.0,16.0,6.0,0.0,3.0,2.0,,,,1,1,1,1,1,1
17193,17194,> $1M,,yes,yes,yes,na,na,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27288.0,28178.0,0.85,0.85,yes,na,yes,yes,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17194,17195,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17195,17196,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59043.0,57431.0,0.72,0.71,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17196,17197,> $1M,,,,,,,,no,yes,0.0,0.0,on,on,0.0,0.0,on,on,322400.0,347360.0,on,on,,,,,yes,no,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17197,17198,$500K or less,,yes,yes,yes,no,yes,yes,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,10400.0,10400.0,on,on,no,no,no,yes,yes,yes,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17198,17199,$500K or less,,yes,yes,na,yes,yes,na,yes,no,0.0,0.0,on,on,0.0,0.0,on,on,41952.0,39744.0,on,on,yes,no,yes,yes,yes,yes,yes,no,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17199,17200,> $1M,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,on,on,5.0,0.0,on,on,588600.0,603000.0,on,on,yes,yes,na,yes,yes,yes,yes,yes,,0.0,on,37.0,on,,,,2.0,0.0,5.0,1,1,1,1,1,1
17200,17201,> $1M,,na,na,na,na,na,na,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,34944.0,39936.0,on,on,na,yes,na,na,yes,no,yes,no,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17201,17202,> $1M,,yes,yes,na,yes,na,na,yes,yes,0.0,0.0,on,on,0.0,2.0,on,on,24500.0,24500.0,on,on,na,na,no,na,no,no,yes,no,,0.0,on,0.0,on,,,,0.0,1.0,0.0,1,1,1,1,1,1
17202,17203,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,yes,yes,yes,yes,yes,yes,yes,no,on,on,on,on,on,on,on,,,,1,1,1,1,1,1
17203,17204,> $1M,,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31200.0,31200.0,0.82,0.81,na,na,na,na,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17204,17205,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17205,17206,> $1M,,yes,yes,na,yes,na,na,yes,yes,on,on,on,on,on,on,on,on,on,on,on,on,yes,yes,na,na,yes,no,yes,yes,no,0.0,0.0,0.0,0.0,on,on,0.0,,,,1,1,1,1,1,1
17206,17207,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17207,17208,> $1M,,yes,yes,yes,yes,yes,na,yes,yes,0.0,0.0,15.0,15.0,0.0,0.0,3.0,3.0,146210.0,177498.0,0.81,0.72,yes,yes,yes,yes,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1,1,1,1,1,1
17208,17209,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17209,17210,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17210,17211,> $1M,,na,na,na,na,na,na,no,yes,0.0,0.0,on,on,0.0,0.0,on,on,50000.0,50000.0,on,on,na,na,na,na,yes,no,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17211,17212,> $1M,,yes,na,no,yes,yes,no,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25107.0,90047.0,1.0,1.0,na,na,na,yes,no,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17212,17213,> $1M,,yes,yes,na,na,yes,na,yes,yes,0.0,0.0,4.0,4.0,0.0,0.0,2.0,3.0,76836.0,81087.0,0.77,0.69,na,na,na,na,yes,no,yes,yes,no,0.0,10.0,0.0,5.0,1.0,1.0,2.0,,,,1,1,1,1,1,1
17213,17214,$500K or less,Division 5 - Metals,yes,yes,na,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8883.0,6965.0,0.94,0.94,yes,yes,na,na,yes,yes,yes,yes,no,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,1,1,1,1
17214,17215,> $1M,,yes,na,yes,yes,yes,na,yes,yes,0.0,0.0,0.0,0.0,44.0,170.0,5.0,7.0,844839.0,836398.0,1.27,1.4,na,na,na,na,no,yes,yes,yes,no,0.0,0.0,64.0,8.0,4.0,6.0,4.0,,,,1,1,1,1,1,1
17215,17216,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17216,17217,> $1M,,yes,na,na,na,yes,na,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,6000.0,6000.0,on,on,na,na,na,na,yes,no,yes,yes,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17217,17218,> $1M,,yes,na,na,na,na,na,yes,yes,0.0,0.0,on,on,26.0,71.0,on,on,21450.0,20577.0,on,on,na,na,yes,yes,yes,no,yes,yes,,0.0,on,104.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17218,17219,$500K or less,,,,,,,,,,0.0,0.0,on,on,on,on,on,on,on,on,on,on,,,,,,,,,,0.0,on,on,on,,,,on,on,on,1,1,1,1,1,1
17219,17220,$500K or less,,yes,yes,yes,yes,yes,yes,yes,yes,0.0,0.0,on,on,0.0,0.0,on,on,8900.0,9200.0,on,on,na,na,na,yes,no,no,yes,no,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17220,17221,> $1M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
17221,17222,> $1M,,,,,,,,,no,0.0,0.0,on,on,0.0,0.0,on,on,46805.0,47720.0,on,on,,,,,yes,no,no,no,,0.0,on,0.0,on,,,,0.0,0.0,0.0,1,1,1,1,1,1
17222,17223,$500K or less,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
